"gene_symbol","ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","contrast"
"5830416I19Rik","ENSMUSG00000106219.1",1.97062146,0.316741469,16.7589603,1.24001599e-16,1.36931934e-12,"Geno_at_37"
"Cgas","ENSMUSG00000032344.17",1.02250964,3.28847947,16.6870034,1.39165541e-16,1.36931934e-12,"Geno_at_37"
"Rell1","ENSMUSG00000047881.14",0.729633697,3.88965963,13.2354237,5.95992642e-14,3.90951306e-10,"Geno_at_37"
"Zfp362","ENSMUSG00000028799.15",-0.321032286,6.43353035,-6.16448878,1.64923457e-06,0.00811382176,"Geno_at_37"
"Ifit1","ENSMUSG00000034459.8",0.682358434,0.415313199,5.7080048,3.33359783e-06,0.0131203743,"Geno_at_37"
"Pgm2","ENSMUSG00000029171.12",0.248103918,4.32788351,5.1046096,1.80484082e-05,0.0591957709,"Geno_at_37"
"Gm44164","ENSMUSG00000107756.1",0.90409043,3.522218,5.22926085,6.96455459e-05,0.171287561,"Geno_at_37"
"Lbp","ENSMUSG00000016024.9",-0.494251891,1.16579343,-4.61926023,7.02594993e-05,0.171287561,"Geno_at_37"
"Agrn","ENSMUSG00000041936.18",0.435724111,2.1692716,4.58026928,7.83367064e-05,0.171287561,"Geno_at_37"
"Isg15","ENSMUSG00000035692.7",0.615582778,0.675632447,4.44076712,0.000115536301,0.206694442,"Geno_at_37"
"5830444B04Rik","ENSMUSG00000084803.8",-0.572866645,1.77561733,-4.44336493,0.000115495938,0.206694442,"Geno_at_37"
"Cryzl2","ENSMUSG00000033488.11",-0.498969285,0.852542922,-4.33821441,0.00015359449,0.238080405,"Geno_at_37"
"Rnf180","ENSMUSG00000021720.11",-0.229364397,4.8517362,-4.32966741,0.000157276552,0.238080405,"Geno_at_37"
"Chic1","ENSMUSG00000031327.10",0.422009544,0.942505558,4.17407043,0.000241780732,0.339857359,"Geno_at_37"
"Ppp2r2c","ENSMUSG00000029120.10",-0.431846373,-0.00521689468,-4.05406047,0.000336254082,0.441142939,"Geno_at_37"
"Sobp","ENSMUSG00000038248.8",0.353541462,-0.743652708,3.97432145,0.000418215184,0.514378537,"Geno_at_37"
"Gm48627","ENSMUSG00000111292.1",0.409816666,-0.426090429,3.90412768,0.000506367143,0.552200294,"Geno_at_37"
"Gm7887","ENSMUSG00000044211.9",0.164872356,4.89632383,3.88516717,0.000533147293,0.552200294,"Geno_at_37"
"Usp24","ENSMUSG00000028514.15",0.104495572,7.52266289,3.90827132,0.000500692378,0.552200294,"Geno_at_37"
"Gm16299","ENSMUSG00000089679.1",0.623127601,0.689256584,3.85305218,0.00061747295,0.607562509,"Geno_at_37"
"Pyroxd1","ENSMUSG00000041671.13",0.238389267,3.53979926,3.77925656,0.00071023368,0.665556599,"Geno_at_37"
"Gm14327","ENSMUSG00000074521.9",-0.358391252,-0.292838654,-3.73326187,0.000803954211,0.687870214,"Geno_at_37"
"Tmem189","ENSMUSG00000090213.1",-0.160064944,5.16319704,-3.73848611,0.000792730286,0.687870214,"Geno_at_37"
"Irf7","ENSMUSG00000025498.15",0.394797045,1.96495256,3.68869376,0.000906214793,0.743058371,"Geno_at_37"
"Oas2","ENSMUSG00000032690.16",0.448762116,-0.205922023,3.65477728,0.00099241448,0.768362302,"Geno_at_37"
"1810062G17Rik","ENSMUSG00000027713.6",-0.376974631,0.356829506,-3.64630414,0.00101516438,0.768362302,"Geno_at_37"
"Xirp1","ENSMUSG00000079243.4",-0.39103988,2.72267368,-3.57528353,0.0012952576,0.849502784,"Geno_at_37"
"Rgs7bp","ENSMUSG00000021719.9",-0.368296892,-0.439858108,-3.53059919,0.00138137553,0.849502784,"Geno_at_37"
"Tmeff1","ENSMUSG00000028347.14",-0.20344186,5.67406503,-3.59052302,0.00130983538,0.849502784,"Geno_at_37"
"Gprin3","ENSMUSG00000045441.5",0.128850231,7.30490867,3.53850667,0.00135272198,0.849502784,"Geno_at_37"
"Dlg1","ENSMUSG00000022770.17",0.105739729,6.50544716,3.55907428,0.00128086444,0.849502784,"Geno_at_37"
"Smg1","ENSMUSG00000030655.15",0.100201259,8.41346146,3.5558083,0.00129202243,0.849502784,"Geno_at_37"
"Cd86","ENSMUSG00000022901.13",0.303060164,2.49360335,3.50239915,0.00148842614,0.887598121,"Geno_at_37"
"Pdk3","ENSMUSG00000035232.8",-0.120719274,5.51703416,-3.48836637,0.001544646,0.894032019,"Geno_at_37"
"Relt","ENSMUSG00000008318.10",0.203479073,4.24379552,3.46928542,0.00162439577,0.913328122,"Geno_at_37"
"Slc15a2","ENSMUSG00000022899.9",1.08341008,2.95106791,1.03282501,0.316853078,1,"Geno_at_37"
"Gm3534","ENSMUSG00000098192.1",-0.720182177,1.61713359,-0.993344493,0.335142551,1,"Geno_at_37"
"Fgfbp3","ENSMUSG00000047632.11",-0.692326774,2.49550129,-1.87045695,0.0795798159,1,"Geno_at_37"
"Gm4949","ENSMUSG00000118140.1",-0.66078326,0.070071836,-1.14362775,0.269386098,1,"Geno_at_37"
"Gm9030","ENSMUSG00000112614.1",-0.631024594,-0.264201719,-1.9379561,0.0699039654,1,"Geno_at_37"
"Gm49980","ENSMUSG00000117465.1",0.603109257,3.52549782,0.941214567,0.360413832,1,"Geno_at_37"
"Xlr3b","ENSMUSG00000073125.10",-0.597720603,2.37328995,-0.818731178,0.424815609,1,"Geno_at_37"
"Spcs2-ps","ENSMUSG00000081888.1",0.591225372,4.21109751,0.884469229,0.38937646,1,"Geno_at_37"
"Gm9522","ENSMUSG00000098021.2",-0.553583699,-0.35028369,-2.21120829,0.0404172945,1,"Geno_at_37"
"Mid1","ENSMUSG00000035299.16",-0.502361433,3.74114415,-1.35752052,0.193218818,1,"Geno_at_37"
"8030474K03Rik","ENSMUSG00000046774.17",0.488411747,-0.750070173,1.61670031,0.124972598,1,"Geno_at_37"
"Gm6560","ENSMUSG00000104913.1",-0.477414586,8.47591371,-1.92784478,0.0715855602,1,"Geno_at_37"
"Gm4779","ENSMUSG00000045010.14",0.471247428,-0.735613467,1.42168015,0.173954331,1,"Geno_at_37"
"Acot10","ENSMUSG00000047565.5",-0.468198747,2.20477716,-0.890327414,0.386315631,1,"Geno_at_37"
"Gm16867","ENSMUSG00000093954.8",0.43983709,-0.231943475,3.23185024,0.00301653893,1,"Geno_at_37"
"Gm15489","ENSMUSG00000086942.1",0.417646924,0.306597386,3.14530399,0.00376591094,1,"Geno_at_37"
"Krt6b","ENSMUSG00000023041.7",-0.410312125,0.0957607292,-2.84304813,0.00802659755,1,"Geno_at_37"
"Gm13429","ENSMUSG00000085141.1",-0.403469573,0.739570586,-2.5990237,0.0144989508,1,"Geno_at_37"
"Adm","ENSMUSG00000030790.15",0.403288632,1.33262868,1.93369681,0.0675417841,1,"Geno_at_37"
"Oas3","ENSMUSG00000032661.9",0.401621213,2.60192756,2.40533788,0.0264700992,1,"Geno_at_37"
"Cfap74","ENSMUSG00000078490.10",-0.398398156,1.83729251,-3.29748246,0.0025458387,1,"Geno_at_37"
"Apol8","ENSMUSG00000056656.6",-0.397913988,0.556161691,-2.26501713,0.0319942567,1,"Geno_at_37"
"Podn","ENSMUSG00000028600.15",-0.397749543,0.184159777,-3.02629681,0.00509097516,1,"Geno_at_37"
"Mapk13","ENSMUSG00000004864.13",0.389312875,0.573351495,2.43660648,0.0212421453,1,"Geno_at_37"
"Ifit3","ENSMUSG00000074896.3",0.382460927,0.350058146,2.5095444,0.0178100059,1,"Geno_at_37"
"Ankrd53","ENSMUSG00000014747.6",-0.380014044,0.265784181,-3.03960003,0.00492333298,1,"Geno_at_37"
"Lrrc73","ENSMUSG00000071073.5",-0.379920835,0.897025755,-2.95474753,0.00608957628,1,"Geno_at_37"
"Nr1h3","ENSMUSG00000002108.10",0.378827001,0.530158571,3.17500615,0.00349063431,1,"Geno_at_37"
"Fhit","ENSMUSG00000060579.13",-0.378341945,-0.136169569,-2.96651623,0.00591347123,1,"Geno_at_37"
"Six4","ENSMUSG00000034460.9",0.376751333,0.685304854,2.89928829,0.00698832788,1,"Geno_at_37"
"4930414N06Rik","ENSMUSG00000118204.1",0.376663022,-0.295640732,3.01377106,0.005253764,1,"Geno_at_37"
"Fmr1nb","ENSMUSG00000062170.12",-0.376003044,-0.565163167,-1.25818371,0.225762533,1,"Geno_at_37"
"E030018B13Rik","ENSMUSG00000095061.1",0.375016812,-0.0494422695,3.02084823,0.00516118935,1,"Geno_at_37"
"Fhdc1","ENSMUSG00000041842.15",-0.371118339,-0.00374393331,-2.87036978,0.0075052737,1,"Geno_at_37"
"Ide","ENSMUSG00000056999.15",-0.370555192,7.8862764,-1.76910133,0.0956891137,1,"Geno_at_37"
"G530011O06Rik","ENSMUSG00000072844.6",-0.368205579,1.8439694,-1.00036908,0.331797782,1,"Geno_at_37"
"Cldn4","ENSMUSG00000047501.3",0.366766526,1.73747592,1.77903632,0.0913454917,1,"Geno_at_37"
"Il1bos","ENSMUSG00000074805.5",0.366494429,-0.224042451,3.19876751,0.00328437468,1,"Geno_at_37"
"Fam209","ENSMUSG00000027505.2",-0.366287083,0.291184771,-3.17514176,0.00348942268,1,"Geno_at_37"
"F830016B08Rik","ENSMUSG00000090942.1",0.364097091,1.22167103,2.6993024,0.0113770523,1,"Geno_at_37"
"Cnbd2","ENSMUSG00000038085.13",0.363188468,1.17003607,1.00905302,0.327643696,1,"Geno_at_37"
"Rapsn","ENSMUSG00000002104.11",-0.361163994,0.174152808,-2.93222186,0.00644057566,1,"Geno_at_37"
"Phf11a","ENSMUSG00000044703.5",0.360848421,0.396266612,2.54641398,0.0163436871,1,"Geno_at_37"
"Gm50237","ENSMUSG00000118361.1",0.3585984,0.285182354,2.60662147,0.0141868787,1,"Geno_at_37"
"Gm5117","ENSMUSG00000093862.2",0.357815293,1.39946506,1.20333971,0.245642863,1,"Geno_at_37"
"F630040K05Rik","ENSMUSG00000097727.8",-0.354124645,0.222466008,-2.35010846,0.0256483982,1,"Geno_at_37"
"Gm43237","ENSMUSG00000105694.1",-0.354046542,-0.638569463,-3.24842416,0.00289035435,1,"Geno_at_37"
"Eda2r","ENSMUSG00000034457.10",-0.352265201,-0.126918314,-2.33369345,0.0267422859,1,"Geno_at_37"
"Rec8","ENSMUSG00000002324.8",-0.351318789,1.00382434,-2.96721934,0.00590310415,1,"Geno_at_37"
"Rps4l","ENSMUSG00000063171.4",0.350228885,1.59599216,2.75786758,0.00987891595,1,"Geno_at_37"
"Gm43890","ENSMUSG00000108053.1",0.349345512,1.15446752,2.89834309,0.0070046795,1,"Geno_at_37"
"Alpk3","ENSMUSG00000038763.12",-0.349289052,-0.0457535793,-2.65182235,0.0127444689,1,"Geno_at_37"
"A130071D04Rik","ENSMUSG00000104291.1",-0.348555518,2.35398109,-2.64713408,0.0137685271,1,"Geno_at_37"
"BC049715","ENSMUSG00000047515.8",0.34854223,1.09061005,2.96770101,0.00589601192,1,"Geno_at_37"
"1810019D21Rik","ENSMUSG00000086390.7",0.346244638,0.0827394662,2.31425118,0.027796879,1,"Geno_at_37"
"Pdpn","ENSMUSG00000028583.14",-0.345386789,0.98145808,-2.69575636,0.0114742502,1,"Geno_at_37"
"Gm24920","ENSMUSG00000064952.1",-0.34451859,-0.474005733,-2.80261425,0.00886096207,1,"Geno_at_37"
"Rnf213","ENSMUSG00000070327.14",0.343936646,5.15950369,3.36944402,0.00349836423,1,"Geno_at_37"
"Hunk","ENSMUSG00000053414.8",0.343361223,0.148101488,2.75560025,0.00993330522,1,"Geno_at_37"
"Gm12735","ENSMUSG00000086049.1",0.342140193,0.96644477,3.28119998,0.00265556148,1,"Geno_at_37"
"2410004P03Rik","ENSMUSG00000071398.8",-0.341992853,0.222269922,-3.05097209,0.00478419843,1,"Geno_at_37"
"Adamts17","ENSMUSG00000058145.16",-0.3418964,0.928041016,-2.6097263,0.0140831485,1,"Geno_at_37"
"Gm8189","ENSMUSG00000110298.1",-0.339695112,0.761967871,-2.56077276,0.0158034157,1,"Geno_at_37"
"Tstd1","ENSMUSG00000103711.1",0.339417644,1.12799297,2.88273908,0.00727989721,1,"Geno_at_37"
"Serpine1","ENSMUSG00000037411.10",0.335984166,1.24386654,2.71767466,0.0108856474,1,"Geno_at_37"
"Map10","ENSMUSG00000050930.5",0.334878071,1.25157073,3.00148544,0.00541822276,1,"Geno_at_37"
"Adamts3","ENSMUSG00000043635.12",0.334492912,-0.0140624058,3.14997224,0.00372131354,1,"Geno_at_37"
"Hykk","ENSMUSG00000035878.13",-0.334008857,-0.240868763,-2.55156138,0.0161480765,1,"Geno_at_37"
"Cbx3-ps6","ENSMUSG00000057886.5",0.333682103,0.654270652,2.50528395,0.0179870402,1,"Geno_at_37"
"Fam20c","ENSMUSG00000025854.15",0.333526846,0.631335794,3.15116442,0.00371000534,1,"Geno_at_37"
"Nfatc4","ENSMUSG00000023411.12",-0.332840324,4.0180643,-1.70669813,0.106851632,1,"Geno_at_37"
"Gm26583","ENSMUSG00000097476.1",-0.332407641,0.808182615,-2.65363293,0.0126896351,1,"Geno_at_37"
"Cdk5r1","ENSMUSG00000048895.13",0.331827505,1.5163309,3.19649357,0.00330359736,1,"Geno_at_37"
"Gm11712","ENSMUSG00000087683.1",0.328305931,-0.469711271,2.93324662,0.00642420077,1,"Geno_at_37"
"mt-Ts2","ENSMUSG00000064365.1",0.328195785,0.729963217,2.70408567,0.0112471578,1,"Geno_at_37"
"Gm45201","ENSMUSG00000109031.1",-0.327017385,0.132384984,-2.22394632,0.0339478024,1,"Geno_at_37"
"H1f3","ENSMUSG00000052565.7",0.326027432,0.456685875,2.53093883,0.0169450222,1,"Geno_at_37"
"Rhbdl3","ENSMUSG00000017692.8",0.325141907,1.9139176,3.0812668,0.0044315675,1,"Geno_at_37"
"Rbp1","ENSMUSG00000046402.10",-0.324250851,4.94883691,-3.20902476,0.00484805826,1,"Geno_at_37"
"Pcdhgc4","ENSMUSG00000023036.14",0.323993845,0.634614254,2.30095798,0.0286339573,1,"Geno_at_37"
"Gm7591","ENSMUSG00000114349.1",0.323692345,0.0802723703,2.48637407,0.018792518,1,"Geno_at_37"
"Gm17137","ENSMUSG00000090559.1",0.323389404,1.5955075,2.42877392,0.0214546072,1,"Geno_at_37"
"Calcb","ENSMUSG00000030666.11",0.323168596,0.632037911,1.7309679,0.0961010067,1,"Geno_at_37"
"Gm36756","ENSMUSG00000113634.1",0.32258617,0.451342955,2.61223342,0.013999901,1,"Geno_at_37"
"Gm7645","ENSMUSG00000084033.3",0.321369983,-0.0387571283,2.62597626,0.0135516307,1,"Geno_at_37"
"Gm22009","ENSMUSG00000089417.1",-0.321324594,1.60316487,-1.18302198,0.253191442,1,"Geno_at_37"
"Gm19710","ENSMUSG00000105552.1",-0.320889295,1.30162287,-2.56372414,0.0156944305,1,"Geno_at_37"
"Cerkl","ENSMUSG00000075256.9",0.320155505,0.768632221,2.34447989,0.0259753442,1,"Geno_at_37"
"Gm42449","ENSMUSG00000104612.1",0.319850811,0.581565057,2.28344621,0.0297714921,1,"Geno_at_37"
"Glis3","ENSMUSG00000052942.13",-0.319015142,1.95627542,-2.50251287,0.0182835787,1,"Geno_at_37"
"Gm48161","ENSMUSG00000113424.1",-0.318991434,-0.603846573,-2.79107281,0.00911366609,1,"Geno_at_37"
"Akap5","ENSMUSG00000021057.15",0.317709266,0.564626441,2.42645449,0.0215687067,1,"Geno_at_37"
"Gm26930","ENSMUSG00000102142.1",-0.316698468,-0.413865258,-3.01977485,0.00517512954,1,"Geno_at_37"
"I830077J02Rik","ENSMUSG00000074342.3",-0.316284365,-0.428941795,-2.79413772,0.00904590725,1,"Geno_at_37"
"Gm8899","ENSMUSG00000111847.1",-0.315580265,0.0457725124,-2.60305622,0.0143068652,1,"Geno_at_37"
"Mir130b","ENSMUSG00000065572.1",-0.315004266,-0.57564558,-3.21471907,0.00315250703,1,"Geno_at_37"
"Gm47147","ENSMUSG00000111777.1",0.314920733,0.10081139,2.28448349,0.0297029904,1,"Geno_at_37"
"Ier3","ENSMUSG00000003541.6",0.314388418,2.26602162,2.64534877,0.0130932973,1,"Geno_at_37"
"Sugct","ENSMUSG00000055137.7",0.314042938,0.118741537,2.27667202,0.0302223777,1,"Geno_at_37"
"Gm4951","ENSMUSG00000073555.1",0.313821135,3.36495675,2.07722219,0.0523547842,1,"Geno_at_37"
"Gm973","ENSMUSG00000047361.16",0.31368741,-0.00495184336,3.07025811,0.00455674682,1,"Geno_at_37"
"Gm36423","ENSMUSG00000114138.1",0.313409907,0.0087748965,2.11622743,0.042865255,1,"Geno_at_37"
"Nectin1","ENSMUSG00000032012.9",-0.313244838,-0.104483113,-2.5309252,0.0169455605,1,"Geno_at_37"
"Gm12504","ENSMUSG00000084274.2",-0.312844471,0.63441882,-2.21447439,0.0346592168,1,"Geno_at_37"
"Gm44836","ENSMUSG00000108486.1",-0.312088528,0.373287193,-2.56427864,0.0156740324,1,"Geno_at_37"
"Gm48139","ENSMUSG00000114193.1",-0.311445001,-0.0349355361,-2.13556517,0.0411251041,1,"Geno_at_37"
"Gm17910","ENSMUSG00000110299.1",-0.311297783,0.274394189,-2.22450747,0.0339060708,1,"Geno_at_37"
"Gm45053","ENSMUSG00000108368.1",0.311097618,0.357525946,2.20077453,0.0357118627,1,"Geno_at_37"
"Gm32255","ENSMUSG00000112120.1",-0.309582588,2.61991236,-3.02112674,0.005157578,1,"Geno_at_37"
"4931415C17Rik","ENSMUSG00000054910.5",-0.309562974,-0.408530325,-3.27637855,0.00268891369,1,"Geno_at_37"
"Gm8714","ENSMUSG00000118051.1",0.309423723,2.71907427,2.37618153,0.0261238553,1,"Geno_at_37"
"Ifi44","ENSMUSG00000028037.13",0.30871149,-0.516849401,2.13750694,0.0414897685,1,"Geno_at_37"
"Mblac1","ENSMUSG00000049285.4",0.308620313,0.501045027,2.39138198,0.0233630225,1,"Geno_at_37"
"Gm37612","ENSMUSG00000103835.1",-0.308474301,-0.156982321,-2.43083128,0.0213538616,1,"Geno_at_37"
"Gm6793","ENSMUSG00000092086.2",0.30644462,0.671141359,2.3836271,0.0237777173,1,"Geno_at_37"
"Gm16216","ENSMUSG00000082107.1",0.305892504,0.155155245,2.67223798,0.0121387517,1,"Geno_at_37"
"Gm45360","ENSMUSG00000109852.1",0.305817425,-0.244987209,2.7637244,0.00973970886,1,"Geno_at_37"
"1700017M07Rik","ENSMUSG00000105651.1",-0.305694626,-0.641976685,-3.35055158,0.00221765654,1,"Geno_at_37"
"Trav7n-4","ENSMUSG00000095736.1",0.305030666,0.252839731,2.68038756,0.0119045323,1,"Geno_at_37"
"Eng","ENSMUSG00000026814.16",-0.30444413,3.6709638,-2.33011031,0.0311264817,1,"Geno_at_37"
"Gm45709","ENSMUSG00000110706.1",0.303719491,0.111887428,2.31689842,0.0276328526,1,"Geno_at_37"
"Trav8-2","ENSMUSG00000085302.3",-0.303076532,-0.159549293,-2.09578791,0.0447753837,1,"Geno_at_37"
"Cpne1","ENSMUSG00000074643.12",0.302684699,-0.399997927,2.32944928,0.0268670641,1,"Geno_at_37"
"Timp3","ENSMUSG00000020044.13",0.302515152,1.43613674,2.63525982,0.0132563959,1,"Geno_at_37"
"Gm17249","ENSMUSG00000097309.2",0.302510412,0.975863607,2.22681223,0.0337351509,1,"Geno_at_37"
"Gm37584","ENSMUSG00000103115.1",0.302152712,-0.251947917,2.26026829,0.0313398483,1,"Geno_at_37"
"Mid1-ps1","ENSMUSG00000095134.2",-0.302125257,-0.105249706,-1.42171223,0.170157497,1,"Geno_at_37"
"Heatr9","ENSMUSG00000018925.3",0.301953163,-0.680347468,2.57212478,0.0153880143,1,"Geno_at_37"
"Tsga10ip","ENSMUSG00000039330.5",0.301909481,-0.42996242,2.50946087,0.0178134612,1,"Geno_at_37"
"Gm43544","ENSMUSG00000105936.1",-0.301860597,-0.257146584,-2.4059888,0.0225997913,1,"Geno_at_37"
"Pla2g4b","ENSMUSG00000098488.7",0.301629449,0.651342186,2.20633537,0.0352811795,1,"Geno_at_37"
"Trav7d-3","ENSMUSG00000096746.3",0.300510673,0.00348393803,2.02152708,0.0523648609,1,"Geno_at_37"
"Trav7-5","ENSMUSG00000106620.1",-0.300358123,1.20006951,-2.44772978,0.0205426163,1,"Geno_at_37"
"Tnnc1","ENSMUSG00000091898.8",-0.300023627,0.421298012,-2.66223917,0.0124319802,1,"Geno_at_37"
"Gm43011","ENSMUSG00000106475.1",0.299808698,-0.213958738,2.13339323,0.0413173656,1,"Geno_at_37"
"Gm11211","ENSMUSG00000086139.1",0.299037089,-0.549736031,3.21302062,0.00316630277,1,"Geno_at_37"
"Gm15971","ENSMUSG00000081692.1",-0.298736707,-0.44005029,-2.66590174,0.0123238137,1,"Geno_at_37"
"Csta2","ENSMUSG00000095620.7",-0.298690377,-0.0521911958,-2.01850062,0.0526968522,1,"Geno_at_37"
"Gm37101","ENSMUSG00000102448.1",-0.298457098,-0.105578723,-2.47939181,0.0190982209,1,"Geno_at_37"
"Smim6","ENSMUSG00000075420.6",0.297953496,0.260121717,2.07517382,0.0467778786,1,"Geno_at_37"
"Ifi27l2a","ENSMUSG00000079017.3",0.297873156,5.54915277,2.84755246,0.0111516537,1,"Geno_at_37"
"Gm6977","ENSMUSG00000084289.1",-0.297746594,0.877136246,-2.33801429,0.0263555805,1,"Geno_at_37"
"Cysltr2","ENSMUSG00000033470.12",0.297114586,0.0262864784,2.6155406,0.013890786,1,"Geno_at_37"
"Klrk1","ENSMUSG00000030149.15",-0.297107309,1.35570855,-2.16884274,0.0382773956,1,"Geno_at_37"
"Gm16211","ENSMUSG00000086130.1",0.296849372,-0.607546611,2.46771925,0.0196194984,1,"Geno_at_37"
"Trdc","ENSMUSG00000104876.1",-0.296508004,1.42252977,-2.37581991,0.0242019775,1,"Geno_at_37"
"Gm15726","ENSMUSG00000087263.1",-0.296312626,1.66996512,-1.01124965,0.326433509,1,"Geno_at_37"
"6330409D20Rik","ENSMUSG00000009551.2",-0.296206926,0.738792333,-2.43561274,0.021121393,1,"Geno_at_37"
"Gm45527","ENSMUSG00000109618.1",0.296133189,0.180003507,2.06991554,0.047301196,1,"Geno_at_37"
"Gm17151","ENSMUSG00000075558.3",0.295891387,-0.383194973,2.79462456,0.00903518789,1,"Geno_at_37"
"Rnf17","ENSMUSG00000000365.9",0.29570326,-0.0693563063,1.97180694,0.0580857874,1,"Geno_at_37"
"Gm9173","ENSMUSG00000104646.1",-0.295643713,-0.539017461,-2.72016068,0.010820697,1,"Geno_at_37"
"Pdgfa","ENSMUSG00000025856.15",0.295049302,0.556965715,2.55264845,0.0161070435,1,"Geno_at_37"
"Gpnmb","ENSMUSG00000029816.10",0.294955306,-0.67984034,2.81723321,0.00855031261,1,"Geno_at_37"
"Dnm1","ENSMUSG00000026825.17",0.29484053,0.267162974,1.73042518,0.0948336395,1,"Geno_at_37"
"Gm28188","ENSMUSG00000100349.1",-0.294254474,-0.102296756,-1.97500052,0.0577044224,1,"Geno_at_37"
"Gm28373","ENSMUSG00000096751.3",0.293909617,0.413074763,1.98559332,0.0564276806,1,"Geno_at_37"
"Gm8773","ENSMUSG00000073234.4",0.293277943,1.29604222,2.01924191,0.0528497759,1,"Geno_at_37"
"Rpl17-ps8","ENSMUSG00000082035.1",-0.293066109,0.388872845,-2.23636524,0.0330349359,1,"Geno_at_37"
"Gm6211","ENSMUSG00000091577.2",-0.293013981,0.816387495,-2.57320348,0.0153490713,1,"Geno_at_37"
"Ccdc188","ENSMUSG00000090777.2",0.293002149,-0.0839541027,2.15772193,0.0392088341,1,"Geno_at_37"
"Rpsa-ps11","ENSMUSG00000082978.1",-0.292359069,0.687421015,-2.83327479,0.00822121985,1,"Geno_at_37"
"Gm15846","ENSMUSG00000079906.2",-0.292319671,0.478885769,-2.24555681,0.032373584,1,"Geno_at_37"
"Gm13433","ENSMUSG00000083043.1",0.292022801,-0.39021589,2.31798318,0.0275658935,1,"Geno_at_37"
"Gm38157","ENSMUSG00000103364.1",-0.291784015,0.340395628,-2.19630323,0.0360615738,1,"Geno_at_37"
"Kcnj14","ENSMUSG00000058743.6",0.291370426,0.0043339686,2.43779081,0.0210162678,1,"Geno_at_37"
"D730003I15Rik","ENSMUSG00000073478.6",-0.291316186,1.40962129,-2.82819768,0.00832406619,1,"Geno_at_37"
"Gm26839","ENSMUSG00000097917.2",0.291121884,0.492455143,2.34421821,0.0259906358,1,"Geno_at_37"
"Ccl5","ENSMUSG00000035042.2",0.291114606,0.391673198,2.17205006,0.0380124599,1,"Geno_at_37"
"Gm43852","ENSMUSG00000106680.1",0.291007759,-0.516786193,2.88897917,0.00716863507,1,"Geno_at_37"
"4930469K13Rik","ENSMUSG00000085684.2",0.290658331,1.23351821,2.4219303,0.0217928641,1,"Geno_at_37"
"Usp44","ENSMUSG00000020020.8",0.290543955,-0.139256168,2.61911945,0.0137735971,1,"Geno_at_37"
"Trim17","ENSMUSG00000036964.14",0.29009745,-0.0179674649,2.46649769,0.0196747993,1,"Geno_at_37"
"Gm26594","ENSMUSG00000097189.1",-0.289434526,-0.315413626,-2.23862475,0.0328712421,1,"Geno_at_37"
"Zfp651","ENSMUSG00000013419.7",-0.289299582,0.232028298,-2.3503811,0.0256326571,1,"Geno_at_37"
"Shisa8","ENSMUSG00000096883.2",0.289267954,0.369331099,2.14599854,0.0402125961,1,"Geno_at_37"
"Cilp2","ENSMUSG00000044006.8",-0.288419277,0.446988368,-1.77148658,0.0872015833,1,"Geno_at_37"
"Gm6316","ENSMUSG00000078370.1",-0.288154748,-0.0955418534,-0.539359026,0.596969056,1,"Geno_at_37"
"Gm3200","ENSMUSG00000097388.1",-0.288143036,0.178227425,-2.43394166,0.0212023739,1,"Geno_at_37"
"Lrrtm2","ENSMUSG00000071862.3",-0.287808617,2.12536528,-2.02411651,0.0539351172,1,"Geno_at_37"
"Megf11","ENSMUSG00000036466.17",-0.287781227,1.81540373,-2.13434899,0.0417075489,1,"Geno_at_37"
"Gm26165","ENSMUSG00000065725.1",-0.287627546,-0.316364094,-2.29206149,0.0292068491,1,"Geno_at_37"
"Obsl1","ENSMUSG00000026211.17",0.287307357,0.528953619,2.15917807,0.0390857333,1,"Geno_at_37"
